,Ward ID,Month,Monthly_Burglaries,Ward Name,Ward_Area,Monthly_Crime_Density,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase
103,E05000099,2022-10-01,1,Queensbury,2.048994608682836,0.4880442319186162,18.12,11.0,14.39,18.12,10.88,14.36,10.92,80.8,2.2,74.19,15.59,0.0,0.0,35.14,20.96,205.8,1014.38,51.73,15.44,47.39,4.07,2.97,0.48
104,E05000099,2022-12-01,5,Queensbury,2.048994608682836,2.4402211595930807,7.98,3.17,5.55,6.98,1.14,3.99,3.25,85.38,1.44,74.19,18.82,0.0,0.45,33.06,18.76,181.35,1011.57,62.64,11.75,15.46,1.31,1.03,0.48
105,E05000099,2023-01-01,1,Queensbury,2.048994608682836,0.4880442319186162,8.98,3.33,6.31,7.81,1.0,4.48,3.28,81.42,1.87,54.84,16.8,0.02,0.17,36.27,23.48,219.62,1014.88,61.02,20.23,22.31,1.92,1.45,0.47
106,E05000099,2023-02-01,3,Queensbury,2.048994608682836,1.4641326957558485,10.21,3.88,6.85,9.28,2.03,5.29,3.41,79.56,0.17,39.29,4.17,0.0,0.01,29.99,18.92,190.52,1028.43,60.99,21.12,40.12,3.47,2.29,0.49
107,E05000099,2023-03-01,1,Queensbury,2.048994608682836,0.4880442319186162,11.09,5.96,8.39,10.27,3.85,6.95,4.56,77.71,2.87,80.65,29.44,0.05,0.05,38.26,24.47,184.55,1008.06,84.1,19.0,57.43,4.95,2.74,0.46
108,E05000099,2023-04-01,3,Queensbury,2.048994608682836,1.4641326957558485,14.21,6.65,10.14,14.21,4.91,9.21,4.73,70.88,2.05,56.67,15.97,0.0,0.0,32.87,20.79,175.1,1016.26,59.6,24.18,111.4,9.61,5.2,0.48
109,E05000100,2022-03-01,4,Stonebridge,4.046573691539276,0.9884905860885088,13.2,5.97,9.34,12.67,3.95,8.08,4.2,72.47,1.1,51.61,11.16,0.0,0.0,38.85,19.91,114.5,1021.95,47.87,14.03,72.28,6.24,3.42,0.48
110,E05000100,2022-04-01,8,Stonebridge,4.046573691539276,1.9769811721770176,15.31,6.91,11.01,15.07,5.43,10.3,4.05,64.31,0.62,23.33,4.31,0.0,0.0,39.76,21.79,140.97,1015.75,42.7,17.26,125.8,10.82,5.4,0.45
111,E05000100,2022-05-01,5,Stonebridge,4.046573691539276,1.2356132326106362,19.1,10.69,14.78,19.1,10.44,14.74,8.69,69.07,1.22,51.61,9.54,0.0,0.0,39.32,20.36,203.75,1018.18,49.61,18.1,125.08,10.78,5.45,0.45
112,E05000100,2022-06-01,2,Stonebridge,4.046573691539276,0.4942452930442544,22.21,12.58,17.4,22.12,12.55,17.37,9.99,64.37,0.77,56.67,7.08,0.0,0.0,39.05,21.49,175.65,1015.77,39.87,17.74,155.35,13.38,6.8,0.49
113,E05000100,2022-07-01,2,Stonebridge,4.046573691539276,0.4942452930442544,26.24,16.23,21.24,25.87,16.23,21.12,11.35,55.88,0.01,19.35,1.48,0.0,0.0,35.91,19.45,222.57,1020.74,41.06,20.03,168.1,14.5,6.61,0.46
114,E05000100,2022-08-01,3,Stonebridge,4.046573691539276,0.7413679395663817,26.32,16.53,21.16,26.01,16.53,21.07,12.61,61.45,2.41,24.14,3.95,0.0,0.0,31.3,17.96,174.62,1017.9,35.43,17.75,124.21,10.7,6.33,0.5
115,E05000100,2022-09-01,7,Stonebridge,4.046573691539276,1.7298585256548906,19.91,12.65,16.0,19.91,12.34,15.93,10.87,73.13,1.7,50.0,13.75,0.0,0.0,29.87,17.7,219.79,1013.21,54.55,17.08,82.53,7.12,3.97,0.48
116,E05000100,2022-10-01,3,Stonebridge,4.046573691539276,0.7413679395663817,18.12,11.0,14.39,18.12,10.88,14.36,10.92,80.8,2.2,74.19,15.59,0.0,0.0,35.14,20.96,205.8,1014.38,51.73,15.44,47.39,4.07,2.97,0.48
117,E05000100,2022-11-01,5,Stonebridge,4.046573691539276,1.2356132326106362,12.96,8.09,10.58,12.83,6.83,9.92,8.11,85.07,3.62,70.0,26.11,0.0,0.0,38.63,23.27,201.47,1007.4,65.92,13.69,22.92,1.96,1.43,0.48
118,E05000100,2022-12-01,8,Stonebridge,4.046573691539276,1.9769811721770176,7.98,3.17,5.55,6.98,1.14,3.99,3.25,85.38,1.44,74.19,18.82,0.0,0.45,33.06,18.76,181.35,1011.57,62.64,11.75,15.46,1.31,1.03,0.48
119,E05000100,2023-01-01,17,Stonebridge,4.046573691539276,4.201084990876163,8.98,3.33,6.31,7.81,1.0,4.48,3.28,81.42,1.87,54.84,16.8,0.02,0.17,36.27,23.48,219.62,1014.88,61.02,20.23,22.31,1.92,1.45,0.47
120,E05000100,2023-02-01,14,Stonebridge,4.046573691539276,3.459717051309781,10.21,3.88,6.85,9.28,2.03,5.29,3.41,79.56,0.17,39.29,4.17,0.0,0.01,29.99,18.92,190.52,1028.43,60.99,21.12,40.12,3.47,2.29,0.49
121,E05000100,2023-04-01,3,Stonebridge,4.046573691539276,0.7413679395663817,14.21,6.65,10.14,14.21,4.91,9.21,4.73,70.88,2.05,56.67,15.97,0.0,0.0,32.87,20.79,175.1,1016.26,59.6,24.18,111.4,9.61,5.2,0.48
122,E05000100,2023-05-01,2,Stonebridge,4.046573691539276,0.4942452930442544,17.93,10.13,13.92,17.93,9.62,13.84,7.82,68.35,0.76,32.26,7.12,0.0,0.0,30.94,19.68,127.97,1022.57,53.8,25.42,136.51,11.78,6.32,0.46
123,E05000102,2022-03-01,4,Tokyngton,2.756076162158549,1.451338702072447,13.2,5.97,9.34,12.67,3.95,8.08,4.2,72.47,1.1,51.61,11.16,0.0,0.0,38.85,19.91,114.5,1021.95,47.87,14.03,72.28,6.24,3.42,0.48
124,E05000102,2022-05-01,5,Tokyngton,2.756076162158549,1.814173377590559,19.1,10.69,14.78,19.1,10.44,14.74,8.69,69.07,1.22,51.61,9.54,0.0,0.0,39.32,20.36,203.75,1018.18,49.61,18.1,125.08,10.78,5.45,0.45
125,E05000102,2022-06-01,3,Tokyngton,2.756076162158549,1.088504026554335,22.21,12.58,17.4,22.12,12.55,17.37,9.99,64.37,0.77,56.67,7.08,0.0,0.0,39.05,21.49,175.65,1015.77,39.87,17.74,155.35,13.38,6.8,0.49
126,E05000102,2022-07-01,3,Tokyngton,2.756076162158549,1.088504026554335,26.24,16.23,21.24,25.87,16.23,21.12,11.35,55.88,0.01,19.35,1.48,0.0,0.0,35.91,19.45,222.57,1020.74,41.06,20.03,168.1,14.5,6.61,0.46
127,E05000102,2022-08-01,6,Tokyngton,2.756076162158549,2.17700805310867,26.32,16.53,21.16,26.01,16.53,21.07,12.61,61.45,2.41,24.14,3.95,0.0,0.0,31.3,17.96,174.62,1017.9,35.43,17.75,124.21,10.7,6.33,0.5
128,E05000102,2022-09-01,5,Tokyngton,2.756076162158549,1.814173377590559,19.91,12.65,16.0,19.91,12.34,15.93,10.87,73.13,1.7,50.0,13.75,0.0,0.0,29.87,17.7,219.79,1013.21,54.55,17.08,82.53,7.12,3.97,0.48
129,E05000102,2022-10-01,5,Tokyngton,2.756076162158549,1.814173377590559,18.12,11.0,14.39,18.12,10.88,14.36,10.92,80.8,2.2,74.19,15.59,0.0,0.0,35.14,20.96,205.8,1014.38,51.73,15.44,47.39,4.07,2.97,0.48
130,E05000102,2022-11-01,6,Tokyngton,2.756076162158549,2.17700805310867,12.96,8.09,10.58,12.83,6.83,9.92,8.11,85.07,3.62,70.0,26.11,0.0,0.0,38.63,23.27,201.47,1007.4,65.92,13.69,22.92,1.96,1.43,0.48
131,E05000102,2022-12-01,4,Tokyngton,2.756076162158549,1.451338702072447,7.98,3.17,5.55,6.98,1.14,3.99,3.25,85.38,1.44,74.19,18.82,0.0,0.45,33.06,18.76,181.35,1011.57,62.64,11.75,15.46,1.31,1.03,0.48
132,E05000102,2023-01-01,3,Tokyngton,2.756076162158549,1.088504026554335,8.98,3.33,6.31,7.81,1.0,4.48,3.28,81.42,1.87,54.84,16.8,0.02,0.17,36.27,23.48,219.62,1014.88,61.02,20.23,22.31,1.92,1.45,0.47
133,E05000102,2023-02-01,5,Tokyngton,2.756076162158549,1.814173377590559,10.21,3.88,6.85,9.28,2.03,5.29,3.41,79.56,0.17,39.29,4.17,0.0,0.01,29.99,18.92,190.52,1028.43,60.99,21.12,40.12,3.47,2.29,0.49
134,E05000102,2023-03-01,1,Tokyngton,2.756076162158549,0.3628346755181117,11.09,5.96,8.39,10.27,3.85,6.95,4.56,77.71,2.87,80.65,29.44,0.05,0.05,38.26,24.47,184.55,1008.06,84.1,19.0,57.43,4.95,2.74,0.46
135,E05000102,2023-04-01,3,Tokyngton,2.756076162158549,1.088504026554335,14.21,6.65,10.14,14.21,4.91,9.21,4.73,70.88,2.05,56.67,15.97,0.0,0.0,32.87,20.79,175.1,1016.26,59.6,24.18,111.4,9.61,5.2,0.48
136,E05000104,2022-03-01,1,Wembley Central,1.602637235658073,0.623971525027859,13.2,5.97,9.34,12.67,3.95,8.08,4.2,72.47,1.1,51.61,11.16,0.0,0.0,38.85,19.91,114.5,1021.95,47.87,14.03,72.28,6.24,3.42,0.48
137,E05000104,2022-04-01,1,Wembley Central,1.602637235658073,0.623971525027859,15.31,6.91,11.01,15.07,5.43,10.3,4.05,64.31,0.62,23.33,4.31,0.0,0.0,39.76,21.79,140.97,1015.75,42.7,17.26,125.8,10.82,5.4,0.45
138,E05000104,2022-05-01,1,Wembley Central,1.602637235658073,0.623971525027859,19.1,10.69,14.78,19.1,10.44,14.74,8.69,69.07,1.22,51.61,9.54,0.0,0.0,39.32,20.36,203.75,1018.18,49.61,18.1,125.08,10.78,5.45,0.45
139,E05000104,2022-06-01,1,Wembley Central,1.602637235658073,0.623971525027859,22.21,12.58,17.4,22.12,12.55,17.37,9.99,64.37,0.77,56.67,7.08,0.0,0.0,39.05,21.49,175.65,1015.77,39.87,17.74,155.35,13.38,6.8,0.49
140,E05000104,2022-07-01,2,Wembley Central,1.602637235658073,1.247943050055718,26.24,16.23,21.24,25.87,16.23,21.12,11.35,55.88,0.01,19.35,1.48,0.0,0.0,35.91,19.45,222.57,1020.74,41.06,20.03,168.1,14.5,6.61,0.46
141,E05000104,2022-08-01,2,Wembley Central,1.602637235658073,1.247943050055718,26.32,16.53,21.16,26.01,16.53,21.07,12.61,61.45,2.41,24.14,3.95,0.0,0.0,31.3,17.96,174.62,1017.9,35.43,17.75,124.21,10.7,6.33,0.5
142,E05000104,2022-09-01,3,Wembley Central,1.602637235658073,1.871914575083577,19.91,12.65,16.0,19.91,12.34,15.93,10.87,73.13,1.7,50.0,13.75,0.0,0.0,29.87,17.7,219.79,1013.21,54.55,17.08,82.53,7.12,3.97,0.48
143,E05000104,2022-11-01,3,Wembley Central,1.602637235658073,1.871914575083577,12.96,8.09,10.58,12.83,6.83,9.92,8.11,85.07,3.62,70.0,26.11,0.0,0.0,38.63,23.27,201.47,1007.4,65.92,13.69,22.92,1.96,1.43,0.48
144,E05000104,2022-12-01,2,Wembley Central,1.602637235658073,1.247943050055718,7.98,3.17,5.55,6.98,1.14,3.99,3.25,85.38,1.44,74.19,18.82,0.0,0.45,33.06,18.76,181.35,1011.57,62.64,11.75,15.46,1.31,1.03,0.48
145,E05000104,2023-02-01,1,Wembley Central,1.602637235658073,0.623971525027859,10.21,3.88,6.85,9.28,2.03,5.29,3.41,79.56,0.17,39.29,4.17,0.0,0.01,29.99,18.92,190.52,1028.43,60.99,21.12,40.12,3.47,2.29,0.49
146,E05000104,2023-03-01,1,Wembley Central,1.602637235658073,0.623971525027859,11.09,5.96,8.39,10.27,3.85,6.95,4.56,77.71,2.87,80.65,29.44,0.05,0.05,38.26,24.47,184.55,1008.06,84.1,19.0,57.43,4.95,2.74,0.46
147,E05000109,2022-03-01,2,Bromley Town,3.711146566158896,0.5389170070073617,13.2,5.97,9.34,12.67,3.95,8.08,4.2,72.47,1.1,51.61,11.16,0.0,0.0,38.85,19.91,114.5,1021.95,47.87,14.03,72.28,6.24,3.42,0.48
148,E05000109,2022-04-01,2,Bromley Town,3.711146566158896,0.5389170070073617,15.31,6.91,11.01,15.07,5.43,10.3,4.05,64.31,0.62,23.33,4.31,0.0,0.0,39.76,21.79,140.97,1015.75,42.7,17.26,125.8,10.82,5.4,0.45
149,E05000109,2022-05-01,3,Bromley Town,3.711146566158896,0.8083755105110425,19.1,10.69,14.78,19.1,10.44,14.74,8.69,69.07,1.22,51.61,9.54,0.0,0.0,39.32,20.36,203.75,1018.18,49.61,18.1,125.08,10.78,5.45,0.45
150,E05000109,2022-06-01,3,Bromley Town,3.711146566158896,0.8083755105110425,22.21,12.58,17.4,22.12,12.55,17.37,9.99,64.37,0.77,56.67,7.08,0.0,0.0,39.05,21.49,175.65,1015.77,39.87,17.74,155.35,13.38,6.8,0.49
151,E05000109,2022-07-01,4,Bromley Town,3.711146566158896,1.0778340140147231,26.24,16.23,21.24,25.87,16.23,21.12,11.35,55.88,0.01,19.35,1.48,0.0,0.0,35.91,19.45,222.57,1020.74,41.06,20.03,168.1,14.5,6.61,0.46
152,E05000109,2022-08-01,3,Bromley Town,3.711146566158896,0.8083755105110425,26.32,16.53,21.16,26.01,16.53,21.07,12.61,61.45,2.41,24.14,3.95,0.0,0.0,31.3,17.96,174.62,1017.9,35.43,17.75,124.21,10.7,6.33,0.5
153,E05000109,2022-09-01,2,Bromley Town,3.711146566158896,0.5389170070073617,19.91,12.65,16.0,19.91,12.34,15.93,10.87,73.13,1.7,50.0,13.75,0.0,0.0,29.87,17.7,219.79,1013.21,54.55,17.08,82.53,7.12,3.97,0.48
154,E05000109,2022-10-01,8,Bromley Town,3.711146566158896,2.1556680280294467,18.12,11.0,14.39,18.12,10.88,14.36,10.92,80.8,2.2,74.19,15.59,0.0,0.0,35.14,20.96,205.8,1014.38,51.73,15.44,47.39,4.07,2.97,0.48
155,E05000109,2022-11-01,4,Bromley Town,3.711146566158896,1.0778340140147231,12.96,8.09,10.58,12.83,6.83,9.92,8.11,85.07,3.62,70.0,26.11,0.0,0.0,38.63,23.27,201.47,1007.4,65.92,13.69,22.92,1.96,1.43,0.48
156,E05000109,2022-12-01,3,Bromley Town,3.711146566158896,0.8083755105110425,7.98,3.17,5.55,6.98,1.14,3.99,3.25,85.38,1.44,74.19,18.82,0.0,0.45,33.06,18.76,181.35,1011.57,62.64,11.75,15.46,1.31,1.03,0.48
157,E05000109,2023-01-01,2,Bromley Town,3.711146566158896,0.5389170070073617,8.98,3.33,6.31,7.81,1.0,4.48,3.28,81.42,1.87,54.84,16.8,0.02,0.17,36.27,23.48,219.62,1014.88,61.02,20.23,22.31,1.92,1.45,0.47
158,E05000109,2023-02-01,2,Bromley Town,3.711146566158896,0.5389170070073617,10.21,3.88,6.85,9.28,2.03,5.29,3.41,79.56,0.17,39.29,4.17,0.0,0.01,29.99,18.92,190.52,1028.43,60.99,21.12,40.12,3.47,2.29,0.49
159,E05000109,2023-03-01,3,Bromley Town,3.711146566158896,0.8083755105110425,11.09,5.96,8.39,10.27,3.85,6.95,4.56,77.71,2.87,80.65,29.44,0.05,0.05,38.26,24.47,184.55,1008.06,84.1,19.0,57.43,4.95,2.74,0.46
160,E05000109,2023-04-01,2,Bromley Town,3.711146566158896,0.5389170070073617,14.21,6.65,10.14,14.21,4.91,9.21,4.73,70.88,2.05,56.67,15.97,0.0,0.0,32.87,20.79,175.1,1016.26,59.6,24.18,111.4,9.61,5.2,0.48
161,E05000116,2022-03-01,1,Crystal Palace,2.288474636229903,0.4369722889511364,13.2,5.97,9.34,12.67,3.95,8.08,4.2,72.47,1.1,51.61,11.16,0.0,0.0,38.85,19.91,114.5,1021.95,47.87,14.03,72.28,6.24,3.42,0.48
162,E05000116,2022-05-01,1,Crystal Palace,2.288474636229903,0.4369722889511364,19.1,10.69,14.78,19.1,10.44,14.74,8.69,69.07,1.22,51.61,9.54,0.0,0.0,39.32,20.36,203.75,1018.18,49.61,18.1,125.08,10.78,5.45,0.45
163,E05000116,2022-06-01,1,Crystal Palace,2.288474636229903,0.4369722889511364,22.21,12.58,17.4,22.12,12.55,17.37,9.99,64.37,0.77,56.67,7.08,0.0,0.0,39.05,21.49,175.65,1015.77,39.87,17.74,155.35,13.38,6.8,0.49
164,E05000116,2022-07-01,1,Crystal Palace,2.288474636229903,0.4369722889511364,26.24,16.23,21.24,25.87,16.23,21.12,11.35,55.88,0.01,19.35,1.48,0.0,0.0,35.91,19.45,222.57,1020.74,41.06,20.03,168.1,14.5,6.61,0.46
165,E05000116,2022-08-01,1,Crystal Palace,2.288474636229903,0.4369722889511364,26.32,16.53,21.16,26.01,16.53,21.07,12.61,61.45,2.41,24.14,3.95,0.0,0.0,31.3,17.96,174.62,1017.9,35.43,17.75,124.21,10.7,6.33,0.5
166,E05000116,2022-09-01,2,Crystal Palace,2.288474636229903,0.8739445779022729,19.91,12.65,16.0,19.91,12.34,15.93,10.87,73.13,1.7,50.0,13.75,0.0,0.0,29.87,17.7,219.79,1013.21,54.55,17.08,82.53,7.12,3.97,0.48
167,E05000116,2022-10-01,1,Crystal Palace,2.288474636229903,0.4369722889511364,18.12,11.0,14.39,18.12,10.88,14.36,10.92,80.8,2.2,74.19,15.59,0.0,0.0,35.14,20.96,205.8,1014.38,51.73,15.44,47.39,4.07,2.97,0.48
168,E05000116,2022-11-01,1,Crystal Palace,2.288474636229903,0.4369722889511364,12.96,8.09,10.58,12.83,6.83,9.92,8.11,85.07,3.62,70.0,26.11,0.0,0.0,38.63,23.27,201.47,1007.4,65.92,13.69,22.92,1.96,1.43,0.48
169,E05000116,2022-12-01,1,Crystal Palace,2.288474636229903,0.4369722889511364,7.98,3.17,5.55,6.98,1.14,3.99,3.25,85.38,1.44,74.19,18.82,0.0,0.45,33.06,18.76,181.35,1011.57,62.64,11.75,15.46,1.31,1.03,0.48
170,E05000116,2023-01-01,2,Crystal Palace,2.288474636229903,0.8739445779022729,8.98,3.33,6.31,7.81,1.0,4.48,3.28,81.42,1.87,54.84,16.8,0.02,0.17,36.27,23.48,219.62,1014.88,61.02,20.23,22.31,1.92,1.45,0.47
171,E05000116,2023-02-01,4,Crystal Palace,2.288474636229903,1.7478891558045455,10.21,3.88,6.85,9.28,2.03,5.29,3.41,79.56,0.17,39.29,4.17,0.0,0.01,29.99,18.92,190.52,1028.43,60.99,21.12,40.12,3.47,2.29,0.49
172,E05000116,2023-03-01,3,Crystal Palace,2.288474636229903,1.3109168668534092,11.09,5.96,8.39,10.27,3.85,6.95,4.56,77.71,2.87,80.65,29.44,0.05,0.05,38.26,24.47,184.55,1008.06,84.1,19.0,57.43,4.95,2.74,0.46
173,E05000116,2023-04-01,2,Crystal Palace,2.288474636229903,0.8739445779022729,14.21,6.65,10.14,14.21,4.91,9.21,4.73,70.88,2.05,56.67,15.97,0.0,0.0,32.87,20.79,175.1,1016.26,59.6,24.18,111.4,9.61,5.2,0.48
174,E05000129,2022-03-01,9,Bloomsbury,1.0197652530754715,8.82556056195996,13.2,5.97,9.34,12.67,3.95,8.08,4.2,72.47,1.1,51.61,11.16,0.0,0.0,38.85,19.91,114.5,1021.95,47.87,14.03,72.28,6.24,3.42,0.48
175,E05000129,2022-04-01,5,Bloomsbury,1.0197652530754715,4.903089201088867,15.31,6.91,11.01,15.07,5.43,10.3,4.05,64.31,0.62,23.33,4.31,0.0,0.0,39.76,21.79,140.97,1015.75,42.7,17.26,125.8,10.82,5.4,0.45
176,E05000129,2022-05-01,5,Bloomsbury,1.0197652530754715,4.903089201088867,19.1,10.69,14.78,19.1,10.44,14.74,8.69,69.07,1.22,51.61,9.54,0.0,0.0,39.32,20.36,203.75,1018.18,49.61,18.1,125.08,10.78,5.45,0.45
177,E05000129,2022-06-01,4,Bloomsbury,1.0197652530754715,3.9224713608710937,22.21,12.58,17.4,22.12,12.55,17.37,9.99,64.37,0.77,56.67,7.08,0.0,0.0,39.05,21.49,175.65,1015.77,39.87,17.74,155.35,13.38,6.8,0.49
178,E05000129,2022-07-01,6,Bloomsbury,1.0197652530754715,5.883707041306641,26.24,16.23,21.24,25.87,16.23,21.12,11.35,55.88,0.01,19.35,1.48,0.0,0.0,35.91,19.45,222.57,1020.74,41.06,20.03,168.1,14.5,6.61,0.46
179,E05000129,2022-08-01,10,Bloomsbury,1.0197652530754715,9.806178402177734,26.32,16.53,21.16,26.01,16.53,21.07,12.61,61.45,2.41,24.14,3.95,0.0,0.0,31.3,17.96,174.62,1017.9,35.43,17.75,124.21,10.7,6.33,0.5
180,E05000129,2022-09-01,3,Bloomsbury,1.0197652530754715,2.9418535206533205,19.91,12.65,16.0,19.91,12.34,15.93,10.87,73.13,1.7,50.0,13.75,0.0,0.0,29.87,17.7,219.79,1013.21,54.55,17.08,82.53,7.12,3.97,0.48
181,E05000129,2022-10-01,8,Bloomsbury,1.0197652530754715,7.844942721742187,18.12,11.0,14.39,18.12,10.88,14.36,10.92,80.8,2.2,74.19,15.59,0.0,0.0,35.14,20.96,205.8,1014.38,51.73,15.44,47.39,4.07,2.97,0.48
182,E05000129,2022-11-01,5,Bloomsbury,1.0197652530754715,4.903089201088867,12.96,8.09,10.58,12.83,6.83,9.92,8.11,85.07,3.62,70.0,26.11,0.0,0.0,38.63,23.27,201.47,1007.4,65.92,13.69,22.92,1.96,1.43,0.48
183,E05000129,2022-12-01,6,Bloomsbury,1.0197652530754715,5.883707041306641,7.98,3.17,5.55,6.98,1.14,3.99,3.25,85.38,1.44,74.19,18.82,0.0,0.45,33.06,18.76,181.35,1011.57,62.64,11.75,15.46,1.31,1.03,0.48
184,E05000129,2023-01-01,5,Bloomsbury,1.0197652530754715,4.903089201088867,8.98,3.33,6.31,7.81,1.0,4.48,3.28,81.42,1.87,54.84,16.8,0.02,0.17,36.27,23.48,219.62,1014.88,61.02,20.23,22.31,1.92,1.45,0.47
185,E05000129,2023-02-01,3,Bloomsbury,1.0197652530754715,2.9418535206533205,10.21,3.88,6.85,9.28,2.03,5.29,3.41,79.56,0.17,39.29,4.17,0.0,0.01,29.99,18.92,190.52,1028.43,60.99,21.12,40.12,3.47,2.29,0.49
186,E05000129,2023-03-01,4,Bloomsbury,1.0197652530754715,3.9224713608710937,11.09,5.96,8.39,10.27,3.85,6.95,4.56,77.71,2.87,80.65,29.44,0.05,0.05,38.26,24.47,184.55,1008.06,84.1,19.0,57.43,4.95,2.74,0.46
187,E05000129,2023-04-01,2,Bloomsbury,1.0197652530754715,1.9612356804355469,14.21,6.65,10.14,14.21,4.91,9.21,4.73,70.88,2.05,56.67,15.97,0.0,0.0,32.87,20.79,175.1,1016.26,59.6,24.18,111.4,9.61,5.2,0.48
188,E05000129,2023-05-01,1,Bloomsbury,1.0197652530754715,0.9806178402177734,17.93,10.13,13.92,17.93,9.62,13.84,7.82,68.35,0.76,32.26,7.12,0.0,0.0,30.94,19.68,127.97,1022.57,53.8,25.42,136.51,11.78,6.32,0.46
189,E05000131,2022-03-01,2,Cantelowes,0.7583925046998891,2.637156864823498,13.2,5.97,9.34,12.67,3.95,8.08,4.2,72.47,1.1,51.61,11.16,0.0,0.0,38.85,19.91,114.5,1021.95,47.87,14.03,72.28,6.24,3.42,0.48
190,E05000131,2022-04-01,1,Cantelowes,0.7583925046998891,1.318578432411749,15.31,6.91,11.01,15.07,5.43,10.3,4.05,64.31,0.62,23.33,4.31,0.0,0.0,39.76,21.79,140.97,1015.75,42.7,17.26,125.8,10.82,5.4,0.45
191,E05000131,2022-06-01,1,Cantelowes,0.7583925046998891,1.318578432411749,22.21,12.58,17.4,22.12,12.55,17.37,9.99,64.37,0.77,56.67,7.08,0.0,0.0,39.05,21.49,175.65,1015.77,39.87,17.74,155.35,13.38,6.8,0.49
192,E05000131,2022-07-01,1,Cantelowes,0.7583925046998891,1.318578432411749,26.24,16.23,21.24,25.87,16.23,21.12,11.35,55.88,0.01,19.35,1.48,0.0,0.0,35.91,19.45,222.57,1020.74,41.06,20.03,168.1,14.5,6.61,0.46
193,E05000131,2022-08-01,1,Cantelowes,0.7583925046998891,1.318578432411749,26.32,16.53,21.16,26.01,16.53,21.07,12.61,61.45,2.41,24.14,3.95,0.0,0.0,31.3,17.96,174.62,1017.9,35.43,17.75,124.21,10.7,6.33,0.5
194,E05000131,2022-09-01,2,Cantelowes,0.7583925046998891,2.637156864823498,19.91,12.65,16.0,19.91,12.34,15.93,10.87,73.13,1.7,50.0,13.75,0.0,0.0,29.87,17.7,219.79,1013.21,54.55,17.08,82.53,7.12,3.97,0.48
195,E05000131,2022-10-01,2,Cantelowes,0.7583925046998891,2.637156864823498,18.12,11.0,14.39,18.12,10.88,14.36,10.92,80.8,2.2,74.19,15.59,0.0,0.0,35.14,20.96,205.8,1014.38,51.73,15.44,47.39,4.07,2.97,0.48
196,E05000131,2022-11-01,1,Cantelowes,0.7583925046998891,1.318578432411749,12.96,8.09,10.58,12.83,6.83,9.92,8.11,85.07,3.62,70.0,26.11,0.0,0.0,38.63,23.27,201.47,1007.4,65.92,13.69,22.92,1.96,1.43,0.48
197,E05000131,2022-12-01,1,Cantelowes,0.7583925046998891,1.318578432411749,7.98,3.17,5.55,6.98,1.14,3.99,3.25,85.38,1.44,74.19,18.82,0.0,0.45,33.06,18.76,181.35,1011.57,62.64,11.75,15.46,1.31,1.03,0.48
198,E05000131,2023-01-01,1,Cantelowes,0.7583925046998891,1.318578432411749,8.98,3.33,6.31,7.81,1.0,4.48,3.28,81.42,1.87,54.84,16.8,0.02,0.17,36.27,23.48,219.62,1014.88,61.02,20.23,22.31,1.92,1.45,0.47
199,E05000131,2023-02-01,1,Cantelowes,0.7583925046998891,1.318578432411749,10.21,3.88,6.85,9.28,2.03,5.29,3.41,79.56,0.17,39.29,4.17,0.0,0.01,29.99,18.92,190.52,1028.43,60.99,21.12,40.12,3.47,2.29,0.49
200,E05000131,2023-03-01,2,Cantelowes,0.7583925046998891,2.637156864823498,11.09,5.96,8.39,10.27,3.85,6.95,4.56,77.71,2.87,80.65,29.44,0.05,0.05,38.26,24.47,184.55,1008.06,84.1,19.0,57.43,4.95,2.74,0.46
201,E05000131,2023-04-01,1,Cantelowes,0.7583925046998891,1.318578432411749,14.21,6.65,10.14,14.21,4.91,9.21,4.73,70.88,2.05,56.67,15.97,0.0,0.0,32.87,20.79,175.1,1016.26,59.6,24.18,111.4,9.61,5.2,0.48
202,E05000141,2022-04-01,1,King's Cross,0.6106548311580561,1.6375863236905588,15.31,6.91,11.01,15.07,5.43,10.3,4.05,64.31,0.62,23.33,4.31,0.0,0.0,39.76,21.79,140.97,1015.75,42.7,17.26,125.8,10.82,5.4,0.45
203,E05000141,2022-05-01,1,King's Cross,0.6106548311580561,1.6375863236905588,19.1,10.69,14.78,19.1,10.44,14.74,8.69,69.07,1.22,51.61,9.54,0.0,0.0,39.32,20.36,203.75,1018.18,49.61,18.1,125.08,10.78,5.45,0.45
204,E05000141,2022-07-01,1,King's Cross,0.6106548311580561,1.6375863236905588,26.24,16.23,21.24,25.87,16.23,21.12,11.35,55.88,0.01,19.35,1.48,0.0,0.0,35.91,19.45,222.57,1020.74,41.06,20.03,168.1,14.5,6.61,0.46
205,E05000141,2022-08-01,2,King's Cross,0.6106548311580561,3.2751726473811176,26.32,16.53,21.16,26.01,16.53,21.07,12.61,61.45,2.41,24.14,3.95,0.0,0.0,31.3,17.96,174.62,1017.9,35.43,17.75,124.21,10.7,6.33,0.5
206,E05000141,2022-09-01,4,King's Cross,0.6106548311580561,6.550345294762235,19.91,12.65,16.0,19.91,12.34,15.93,10.87,73.13,1.7,50.0,13.75,0.0,0.0,29.87,17.7,219.79,1013.21,54.55,17.08,82.53,7.12,3.97,0.48
